Denmark*,Northern Africa and Western Asia,125824
Denmark*,Northern Africa,11775
Denmark*,North Macedonia,4426
Denmark*,No income group available,1315
Denmark*,Nigeria,2102
Denmark*,Niger,15
Denmark*,Nicaragua,274
Denmark*,New Zealand*,1003
Denmark*,Netherlands*,9170
Denmark*,Nepal,8562
Denmark*,Nauru,2
Denmark*,Namibia,114
Denmark*,Myanmar,1766
Denmark*,Mozambique,278
Denmark*,Morocco,6166
Denmark*,More developed regions,470514
Denmark*,Montenegro,513
Denmark*,Mongolia,79
Denmark*,Monaco,25
Denmark*,Middle-income countries,357918
Denmark*,Middle Africa,3542
Denmark*,Micronesia,4
Denmark*,Mexico,2302
Denmark*,Melanesia,51
Denmark*,Mauritius,165
Denmark*,Mauritania,30
Denmark*,Martinique*,0
Denmark*,Marshall Islands,0
Denmark*,Malta,174
Denmark*,Mali,60
Denmark*,Maldives,14
Denmark*,Malaysia,1077
Denmark*,Malawi,104
Denmark*,Madagascar,95
Denmark*,Luxembourg,739
Denmark*,Low-income countries,77110
Denmark*,Lower-middle-income countries,188025
Denmark*,Low-and-middle-income countries,435028
Denmark*,Low-and-Lower-middle-income countries,265135
Denmark*,Lithuania,13942
Denmark*,Liechtenstein,22
Denmark*,Libya,422
Denmark*,Liberia,171
Denmark*,"Less developed regions, excluding least developed countries",302706
Denmark*,"Less developed regions, excluding China",346427
Denmark*,Less developed regions,363207
Denmark*,Lesotho,48
Denmark*,Lebanon,13454
Denmark*,Least developed countries,60501
Denmark*,Latvia,5985
Denmark*,Latin America and the Caribbean,28919
Denmark*,LATIN AMERICA AND THE CARIBBEAN,28919
Denmark*,Lao People's Democratic Republic,83
Denmark*,Land-locked Developing Countries (LLDC),41552
Denmark*,Kyrgyzstan,156
Denmark*,Kuwait,1516
Denmark*,Kiribati,2
Denmark*,Kenya,2150
Denmark*,Kazakhstan,493
Denmark*,Jordan,1401
Denmark*,Japan,2351
Denmark*,Jamaica,183
Denmark*,Italy,13051
Denmark*,Israel,2053
Denmark*,Ireland,2603
Denmark*,Iraq,21857
Denmark*,Iran (Islamic Republic of),21174
Denmark*,Indonesia,1546
Denmark*,India,20963
Denmark*,Iceland,8868
Denmark*,Hungary,6940
Denmark*,Honduras,186
Denmark*,Holy See*,0
Denmark*,High-income countries,397378
Denmark*,High-and-upper-middle-income countries,567271
Denmark*,Haiti,170
Denmark*,Guyana,102
Denmark*,Guinea-Bissau,151
Denmark*,Guinea,136
Denmark*,Guatemala,319
Denmark*,Guadeloupe*,0
Denmark*,Grenada,13
Denmark*,Greenland*,17364
Denmark*,Greece,5226
Denmark*,Ghana,2801
Denmark*,Germany,44855
Denmark*,Georgia,389
Denmark*,Gambia,733
Denmark*,Gabon,16
Denmark*,French Guiana*,0
Denmark*,France*,10002
Denmark*,Finland*,3948
Denmark*,Fiji,30
Denmark*,Faroe Islands*,10633
Denmark*,Falkland Islands (Malvinas)*,0
Denmark*,Europe and Northern America,463365
Denmark*,EUROPE,425200
Denmark*,Ethiopia,2443
Denmark*,Eswatini,59
Denmark*,Estonia,1483
Denmark*,Eritrea,5985
Denmark*,Equatorial Guinea,13
Denmark*,El Salvador,125
Denmark*,Egypt,2187
Denmark*,Ecuador,777
Denmark*,Eastern Europe,171030
Denmark*,Eastern Asia,28474
Denmark*,Eastern and South-Eastern Asia,73739
Denmark*,Eastern Africa,27829
Denmark*,Dominican Republic,271
Denmark*,Dominica,18
Denmark*,Djibouti,22
Denmark*,Democratic Republic of the Congo,2032
Denmark*,Dem. People's Republic of Korea,328
Denmark*,Czechia,2331
Denmark*,Cyprus,401
Denmark*,Curaçao*,0
Denmark*,Cuba,663
Denmark*,Croatia,3200
Denmark*,Côte d'Ivoire,506
Denmark*,Costa Rica,220
Denmark*,Cook Islands*,0
Denmark*,Congo,170
Denmark*,Comoros,15
Denmark*,Colombia,4100
Denmark*,"China, Taiwan Province of China",635
Denmark*,"China, Macao SAR",0
Denmark*,"China, Hong Kong SAR",0
Denmark*,China,16145
Denmark*,Chile,2270
Denmark*,Chad,25
Denmark*,Central Asia,1231
Denmark*,Central and Southern Asia,94652
Denmark*,Central America,3618
Denmark*,Central African Republic,22
Denmark*,Caribbean,1593
Denmark*,Canada,4217
Denmark*,Cameroon,1048
Denmark*,Cambodia,318
Denmark*,Cabo Verde,43
Denmark*,Burundi,557
Denmark*,Burkina Faso,140
Denmark*,Bulgaria,12544
Denmark*,Brunei Darussalam,16
Denmark*,Brazil,6445
Denmark*,Botswana,79
Denmark*,Bosnia and Herzegovina,16175
Denmark*,Bolivia (Plurinational State of),515
Denmark*,Bhutan,617
Denmark*,Bermuda*,0
Denmark*,Benin,59
Denmark*,Belize,8
Denmark*,Belgium,3003
Denmark*,Belarus,1095
Denmark*,Barbados,46
Denmark*,Bangladesh,4525
Denmark*,Bahrain,128
Denmark*,Bahamas,22
Denmark*,Azerbaijan,481
Denmark*,Austria,2195
Denmark*,Australia/New Zealand,4798
Denmark*,Australia/New Zealand,4798
Denmark*,Australia*,3795
Denmark*,ASIA,282440
Denmark*,Aruba*,0
Denmark*,Armenia,828
Denmark*,Argentina,6313
Denmark*,Antigua and Barbuda,6
Denmark*,Angola,207
Denmark*,Andorra,15
Denmark*,Algeria,1053
Denmark*,Albania,1237
Denmark*,AFRICA,54095
Denmark*,Afghanistan,14440
Djibouti,Yemen,5600
Djibouti,Western Asia,5600
Djibouti,Sub-Saharan Africa,113175
Djibouti,Somalia,99940
Djibouti,Others,7221
Djibouti,Northern Africa and Western Asia,5600
Djibouti,Low-income countries,118775
Djibouti,Low-and-middle-income countries,118775
Djibouti,Low-and-Lower-middle-income countries,118775
Djibouti,"Less developed regions, excluding China",118775
Djibouti,Less developed regions,118775
Djibouti,Least developed countries,118775
Djibouti,Land-locked Developing Countries (LLDC),13235
Djibouti,Ethiopia,13235
Djibouti,Eastern Africa,113175
Djibouti,ASIA,5600
Djibouti,AFRICA,113175
Dominica,Western Europe,121
Dominica,Western Asia,49
Dominica,Western Africa,51
Dominica,Venezuela (Bolivarian Republic of),30
Dominica,Upper-middle-income countries,618
Dominica,United States of America*,649
Dominica,United Kingdom*,659
Dominica,Trinidad and Tobago,318
Dominica,Syrian Arab Republic,15
Dominica,Suriname,18
Dominica,Sub-Saharan Africa,51
Dominica,Southern Asia,28
Dominica,South America,267
Dominica,Small Island Developing States (SIDS),4906
Dominica,Saint Vincent and the Grenadines,128
Dominica,Saint Lucia,291
Dominica,Saint Kitts and Nevis,64
Dominica,Puerto Rico*,15
Dominica,Others,1691
Dominica,OCEANIA,6
Dominica,Northern Europe,659
Dominica,NORTHERN AMERICA,839
Dominica,Northern Africa and Western Asia,49
Dominica,No income group available,215
Dominica,Nigeria,51
Dominica,Netherlands*,9
Dominica,More developed regions,1625
Dominica,Montserrat*,167
Dominica,Middle-income countries,3316
Dominica,Martinique*,148
Dominica,Low-income countries,15
Dominica,Lower-middle-income countries,2698
Dominica,Low-and-middle-income countries,3331
Dominica,Low-and-Lower-middle-income countries,2713
Dominica,"Less developed regions, excluding least developed countries",2539
Dominica,"Less developed regions, excluding China",5086
Dominica,Less developed regions,5124
Dominica,Lebanon,34
Dominica,Least developed countries,2585
Dominica,Latin America and the Caribbean,4958
Dominica,LATIN AMERICA AND THE CARIBBEAN,4958
Dominica,Jamaica,132
Dominica,India,28
Dominica,High-income countries,3165
Dominica,High-and-upper-middle-income countries,3783
Dominica,Haiti,2585
Dominica,Guyana,197
Dominica,Guadeloupe*,38
Dominica,Germany,30
Dominica,French Guiana*,22
Dominica,France*,82
Dominica,Europe and Northern America,1619
Dominica,EUROPE,780
Dominica,Eastern Asia,38
Dominica,Eastern and South-Eastern Asia,38
Dominica,Cuba,11
Dominica,China,38
Dominica,Central and Southern Asia,28
Dominica,Caribbean,4691
Dominica,Canada,190
Dominica,British Virgin Islands*,87
Dominica,Barbados,172
Dominica,Bahamas,11
Dominica,Australia/New Zealand,6
Dominica,Australia/New Zealand,6
Dominica,Australia*,6
Dominica,ASIA,115
Dominica,Aruba*,47
Dominica,Antigua and Barbuda,459
Dominica,Anguilla*,18
Dominica,AFRICA,51
Dominican Republic,Western Europe,8648
Dominican Republic,Western Asia,383
Dominican Republic,Western Africa,138
Dominican Republic,Wallis and Futuna Islands*,12
Dominican Republic,Venezuela (Bolivarian Republic of),124140
Dominican Republic,Uruguay,204
Dominican Republic,Upper-middle-income countries,19206
Dominican Republic,United States Virgin Islands*,91
Dominican Republic,United States of America*,15776
Dominican Republic,United Kingdom*,543
Dominican Republic,Ukraine*,83
Dominican Republic,Turks and Caicos Islands*,38
Dominican Republic,Türkiye,33
Dominican Republic,Trinidad and Tobago,25
Dominican Republic,Syrian Arab Republic,27
Dominican Republic,Switzerland,1174
Dominican Republic,Sweden,82
Dominican Republic,Suriname,29
Dominican Republic,Sub-Saharan Africa,331
Dominican Republic,State of Palestine,19
Dominican Republic,Spain*,7844
Dominican Republic,Southern Europe,12893
Dominican Republic,Southern Asia,234
Dominican Republic,Southern Africa,11
Dominican Republic,South-Eastern Asia,209
Dominican Republic,South America,132710
Dominican Republic,South Africa,11
Dominican Republic,Small Island Developing States (SIDS),545133
Dominican Republic,Serbia*,81
Dominican Republic,Saudi Arabia,18
Dominican Republic,Saint Pierre and Miquelon*,71
Dominican Republic,Saint Kitts and Nevis,153
Dominican Republic,Saint Helena,108
Dominican Republic,Russian Federation,543
Dominican Republic,Romania,47
Dominican Republic,Republic of Moldova*,12
Dominican Republic,Republic of Korea,633
Dominican Republic,Puerto Rico*,5156
Dominican Republic,Portugal,119
Dominican Republic,Polynesia*,21
Dominican Republic,Poland,49
Dominican Republic,Philippines,55
Dominican Republic,Peru,1606
Dominican Republic,Paraguay,27
Dominican Republic,Panama,851
Dominican Republic,Pakistan,87
Dominican Republic,Others,9479
Dominican Republic,Oceania (excluding Australia and New Zealand),21
Dominican Republic,OCEANIA,65
Dominican Republic,Norway*,60
Dominican Republic,Northern Europe,777
Dominican Republic,NORTHERN AMERICA,17230
Dominican Republic,Northern Africa and Western Asia,420
Dominican Republic,Northern Africa,37
Dominican Republic,North Macedonia,28
Dominican Republic,No income group available,124306
Dominican Republic,Nigeria,27
Dominican Republic,Nicaragua,327
Dominican Republic,Netherlands*,666
Dominican Republic,Morocco,37
Dominican Republic,More developed regions,40849
Dominican Republic,Middle-income countries,556082
Dominican Republic,Middle Africa,179
Dominican Republic,Mexico,1686
Dominican Republic,Martinique*,36
Dominican Republic,Malta,27
Dominican Republic,Malaysia,18
Dominican Republic,Low-income countries,184
Dominican Republic,Lower-middle-income countries,536876
Dominican Republic,Low-and-middle-income countries,556266
Dominican Republic,Low-and-Lower-middle-income countries,537060
Dominican Republic,"Less developed regions, excluding least developed countries",152930
Dominican Republic,"Less developed regions, excluding China",684087
Dominican Republic,Less developed regions,688339
Dominican Republic,Lebanon,166
Dominican Republic,Least developed countries,535409
Dominican Republic,Latin America and the Caribbean,682228
Dominican Republic,LATIN AMERICA AND THE CARIBBEAN,682228
Dominican Republic,Land-locked Developing Countries (LLDC),434
Dominican Republic,Kazakhstan,11
Dominican Republic,Japan,387
Dominican Republic,Jamaica,148
Dominican Republic,Italy,4719
Dominican Republic,Israel,68
Dominican Republic,Ireland,36
Dominican Republic,Iraq,29
Dominican Republic,Iran (Islamic Republic of),33
Dominican Republic,India,105
Dominican Republic,Hungary,23
Dominican Republic,Honduras,477
Dominican Republic,High-income countries,48555
Dominican Republic,High-and-upper-middle-income countries,67761
Dominican Republic,Haiti,535116
Dominican Republic,Guyana,25
Dominican Republic,Guatemala,481
Dominican Republic,Guadeloupe*,61
Dominican Republic,Greece,70
Dominican Republic,Germany,2090
Dominican Republic,France*,4200
Dominican Republic,Finland*,29
Dominican Republic,Europe and Northern America,40418
Dominican Republic,EUROPE,23188
Dominican Republic,El Salvador,300
Dominican Republic,Ecuador,653
Dominican Republic,Eastern Europe,870
Dominican Republic,Eastern Asia,5272
Dominican Republic,Eastern and South-Eastern Asia,5481
Dominican Republic,Eastern Africa,3
Dominican Republic,Dominica,15
Dominican Republic,Denmark*,27
Dominican Republic,Czechia,31
Dominican Republic,Cuba,3669
Dominican Republic,Costa Rica,345
Dominican Republic,Cook Islands*,9
Dominican Republic,Colombia,3195
Dominican Republic,China,4252
Dominican Republic,Chile,713
Dominican Republic,Chad,3
Dominican Republic,Central Asia,11
Dominican Republic,Central and Southern Asia,245
Dominican Republic,Central America,4467
Dominican Republic,Central African Republic,151
Dominican Republic,Caribbean,545051
Dominican Republic,Canada,1367
Dominican Republic,Cameroon,25
Dominican Republic,Cambodia,136
Dominican Republic,Cabo Verde,3
Dominican Republic,Burundi,3
Dominican Republic,Bulgaria,82
Dominican Republic,British Virgin Islands*,82
Dominican Republic,Brazil,724
Dominican Republic,Bosnia and Herzegovina,5
Dominican Republic,Bolivia (Plurinational State of),190
Dominican Republic,Bhutan,9
Dominican Republic,Bermuda*,16
Dominican Republic,Belgium,287
Dominican Republic,Bahrain,23
Dominican Republic,Bahamas,43
Dominican Republic,Austria,231
Dominican Republic,Australia/New Zealand,44
Dominican Republic,Australia/New Zealand,44
Dominican Republic,Australia*,44
Dominican Republic,ASIA,6109
Dominican Republic,Aruba*,180
Dominican Republic,Argentina,1204
Dominican Republic,Antigua and Barbuda,201
Dominican Republic,Anguilla*,37
Dominican Republic,AFRICA,368
Eastern Africa,Zimbabwe,151421
Eastern Africa,Zambia,77310
Eastern Africa,Yemen,25783
Eastern Africa,Western Europe,124854
Eastern Africa,Western Asia,26462
Eastern Africa,Western Africa,18498
Eastern Africa,Upper-middle-income countries,102866
Eastern Africa,United States of America*,4267
Eastern Africa,United Republic of Tanzania,159656
Eastern Africa,United Kingdom*,18148
Eastern Africa,Uganda,530911
Eastern Africa,Thailand,246
Eastern Africa,Syrian Arab Republic,679
Eastern Africa,Switzerland,105
Eastern Africa,Sudan,849309
Eastern Africa,Sub-Saharan Africa,6659338
Eastern Africa,Sri Lanka,1766
Eastern Africa,Spain*,49
Eastern Africa,Southern Europe,5617
Eastern Africa,Southern Asia,51713
Eastern Africa,Southern Africa,69786
Eastern Africa,South-Eastern Asia,1182
Eastern Africa,South Sudan,1483453
Eastern Africa,South Africa,54064
Eastern Africa,Somalia,961177
Eastern Africa,Small Island Developing States (SIDS),159264
Eastern Africa,Seychelles,18140
Eastern Africa,Senegal,232
Eastern Africa,Rwanda,189581
Eastern Africa,Russian Federation,147
Eastern Africa,Réunion,842
Eastern Africa,Portugal,4741
Eastern Africa,Philippines,730
Eastern Africa,Pakistan,2330
Eastern Africa,Others,519455
Eastern Africa,OCEANIA,689
Eastern Africa,Northern Europe,18197
Eastern Africa,NORTHERN AMERICA,5152
Eastern Africa,Northern Africa and Western Asia,881663
Eastern Africa,Northern Africa,855201
Eastern Africa,Nigeria,10306
Eastern Africa,Nepal,180
Eastern Africa,Namibia,1703
Eastern Africa,Mozambique,183561
Eastern Africa,More developed regions,154827
Eastern Africa,Middle-income countries,925113
Eastern Africa,Middle Africa,1555293
Eastern Africa,Mayotte,6933
Eastern Africa,Mauritius,6148
Eastern Africa,Mali,569
Eastern Africa,Maldives,38
Eastern Africa,Malaysia,61
Eastern Africa,Malawi,202234
Eastern Africa,Madagascar,40894
Eastern Africa,Low-income countries,6677548
Eastern Africa,Lower-middle-income countries,822247
Eastern Africa,Low-and-middle-income countries,7602661
Eastern Africa,Low-and-Lower-middle-income countries,7499795
Eastern Africa,Libya,162
Eastern Africa,"Less developed regions, excluding least developed countries",484135
Eastern Africa,"Less developed regions, excluding China",7593939
Eastern Africa,Less developed regions,7628451
Eastern Africa,Lesotho,8316
Eastern Africa,Least developed countries,7144316
Eastern Africa,Latin America and the Caribbean,43
Eastern Africa,LATIN AMERICA AND THE CARIBBEAN,43
Eastern Africa,Land-locked Developing Countries (LLDC),3213583
Eastern Africa,Kenya,96896
Eastern Africa,Japan,171
Eastern Africa,Italy,827
Eastern Africa,Ireland,49
Eastern Africa,Indonesia,145
Eastern Africa,India,38684
Eastern Africa,High-income countries,180617
Eastern Africa,High-and-upper-middle-income countries,283483
Eastern Africa,Ghana,284
Eastern Africa,Germany,1609
Eastern Africa,France*,122177
Eastern Africa,Europe and Northern America,153967
Eastern Africa,EUROPE,148815
Eastern Africa,Ethiopia,96277
Eastern Africa,Eswatini,84
Eastern Africa,Eritrea,223912
Eastern Africa,Egypt,5730
Eastern Africa,Eastern Europe,147
Eastern Africa,Eastern Asia,34683
Eastern Africa,Eastern and South-Eastern Asia,35865
Eastern Africa,Eastern Africa,5015761
Eastern Africa,Djibouti,1364
Eastern Africa,Democratic Republic of the Congo,1421580
Eastern Africa,Cuba,43
Eastern Africa,Congo,39066
Eastern Africa,Comoros,127788
Eastern Africa,"China, Hong Kong SAR",22
Eastern Africa,China,34490
Eastern Africa,Chad,5506
Eastern Africa,Central and Southern Asia,51713
Eastern Africa,Central African Republic,4859
Eastern Africa,Caribbean,43
Eastern Africa,Canada,885
Eastern Africa,Cameroon,396
Eastern Africa,Cabo Verde,7107
Eastern Africa,Burundi,457263
Eastern Africa,Botswana,5619
Eastern Africa,Belgium,963
Eastern Africa,Bangladesh,8715
Eastern Africa,Australia/New Zealand,689
Eastern Africa,Australia/New Zealand,689
Eastern Africa,Australia*,689
Eastern Africa,ASIA,114040
Eastern Africa,Angola,83886
Eastern Africa,AFRICA,7514539
Eastern and South-Eastern Asia,Zimbabwe,2913
Eastern and South-Eastern Asia,Zambia,1737
Eastern and South-Eastern Asia,Yemen,8083
Eastern and South-Eastern Asia,Western Europe,129648
Eastern and South-Eastern Asia,Western Asia,34167
Eastern and South-Eastern Asia,Western Africa,19042
Eastern and South-Eastern Asia,Viet Nam,1297059
Eastern and South-Eastern Asia,Venezuela (Bolivarian Republic of),5886
Eastern and South-Eastern Asia,Uzbekistan,67884
Eastern and South-Eastern Asia,Uruguay,0
Eastern and South-Eastern Asia,Upper-middle-income countries,10894847
Eastern and South-Eastern Asia,United States of America*,290457
Eastern and South-Eastern Asia,United Republic of Tanzania,1967
Eastern and South-Eastern Asia,United Kingdom*,181153
Eastern and South-Eastern Asia,Ukraine*,13832
Eastern and South-Eastern Asia,Uganda,917
Eastern and South-Eastern Asia,Turkmenistan,1169
Eastern and South-Eastern Asia,Türkiye,7805
Eastern and South-Eastern Asia,Timor-Leste,95603
Eastern and South-Eastern Asia,Thailand,506393
Eastern and South-Eastern Asia,Tajikistan,651
Eastern and South-Eastern Asia,Syrian Arab Republic,5357
Eastern and South-Eastern Asia,Switzerland,2877
Eastern and South-Eastern Asia,Sweden,3247
Eastern and South-Eastern Asia,Sudan,1541
Eastern and South-Eastern Asia,Sub-Saharan Africa,51006
Eastern and South-Eastern Asia,State of Palestine,819
Eastern and South-Eastern Asia,Sri Lanka,72462
Eastern and South-Eastern Asia,Spain*,7684
Eastern and South-Eastern Asia,Southern Europe,22538
Eastern and South-Eastern Asia,Southern Asia,2020468
Eastern and South-Eastern Asia,Southern Africa,6544
Eastern and South-Eastern Asia,South-Eastern Asia,10665751
Eastern and South-Eastern Asia,South America,296079
Eastern and South-Eastern Asia,South Africa,6544
Eastern and South-Eastern Asia,Somalia,4575
Eastern and South-Eastern Asia,Small Island Developing States (SIDS),205793
Eastern and South-Eastern Asia,Slovakia,2
Eastern and South-Eastern Asia,Singapore,108806
Eastern and South-Eastern Asia,Serbia*,771
Eastern and South-Eastern Asia,Senegal,1032
Eastern and South-Eastern Asia,Saudi Arabia,9153
Eastern and South-Eastern Asia,Rwanda,1400
Eastern and South-Eastern Asia,Russian Federation,64605
Eastern and South-Eastern Asia,Romania,2212
Eastern and South-Eastern Asia,Republic of Korea,556652
Eastern and South-Eastern Asia,Portugal,2903
Eastern and South-Eastern Asia,Poland,2567
Eastern and South-Eastern Asia,Philippines,974129
Eastern and South-Eastern Asia,Peru,49146
Eastern and South-Eastern Asia,Paraguay,2201
Eastern and South-Eastern Asia,Panama,800
Eastern and South-Eastern Asia,Pakistan,126603
Eastern and South-Eastern Asia,Others,1199309
Eastern and South-Eastern Asia,OCEANIA,75984
Eastern and South-Eastern Asia,Norway*,398
Eastern and South-Eastern Asia,Northern Europe,190302
Eastern and South-Eastern Asia,NORTHERN AMERICA,347206
Eastern and South-Eastern Asia,Northern Africa and Western Asia,40772
Eastern and South-Eastern Asia,Northern Africa,6605
Eastern and South-Eastern Asia,North Macedonia,2
Eastern and South-Eastern Asia,No income group available,5886
Eastern and South-Eastern Asia,Nigeria,8854
Eastern and South-Eastern Asia,New Zealand*,14296
Eastern and South-Eastern Asia,Netherlands*,6158
Eastern and South-Eastern Asia,Nepal,749730
Eastern and South-Eastern Asia,Myanmar,2507116
Eastern and South-Eastern Asia,Morocco,1026
Eastern and South-Eastern Asia,More developed regions,1079844
Eastern and South-Eastern Asia,Mongolia,66955
Eastern and South-Eastern Asia,Middle-income countries,18710149
Eastern and South-Eastern Asia,Middle Africa,6379
Eastern and South-Eastern Asia,Mexico,5093
Eastern and South-Eastern Asia,Mauritius,198
Eastern and South-Eastern Asia,Mali,960
Eastern and South-Eastern Asia,Malaysia,1833166
Eastern and South-Eastern Asia,Madagascar,705
Eastern and South-Eastern Asia,Low-income countries,78532
Eastern and South-Eastern Asia,Lower-middle-income countries,7815302
Eastern and South-Eastern Asia,Low-and-middle-income countries,18788681
Eastern and South-Eastern Asia,Low-and-Lower-middle-income countries,7893834
Eastern and South-Eastern Asia,Liberia,794
Eastern and South-Eastern Asia,"Less developed regions, excluding least developed countries",15849746
Eastern and South-Eastern Asia,"Less developed regions, excluding China",13841313
Eastern and South-Eastern Asia,Less developed regions,20309827
Eastern and South-Eastern Asia,Least developed countries,4460081
Eastern and South-Eastern Asia,Latin America and the Caribbean,303158
Eastern and South-Eastern Asia,LATIN AMERICA AND THE CARIBBEAN,303158
Eastern and South-Eastern Asia,Lao People's Democratic Republic,299905
Eastern and South-Eastern Asia,Land-locked Developing Countries (LLDC),1254808
Eastern and South-Eastern Asia,Kyrgyzstan,591
Eastern and South-Eastern Asia,Kenya,2119
Eastern and South-Eastern Asia,Kazakhstan,32161
Eastern and South-Eastern Asia,Jordan,434
Eastern and South-Eastern Asia,Japan,228989
Eastern and South-Eastern Asia,Jamaica,572
Eastern and South-Eastern Asia,Italy,11178
Eastern and South-Eastern Asia,Israel,602
Eastern and South-Eastern Asia,Ireland,3153
Eastern and South-Eastern Asia,Iraq,1692
Eastern and South-Eastern Asia,Iran (Islamic Republic of),6110
Eastern and South-Eastern Asia,Indonesia,2581736
Eastern and South-Eastern Asia,India,730710
Eastern and South-Eastern Asia,Hungary,11
Eastern and South-Eastern Asia,High-income countries,2595104
Eastern and South-Eastern Asia,High-and-upper-middle-income countries,13489951
Eastern and South-Eastern Asia,Guinea,724
Eastern and South-Eastern Asia,Ghana,6090
Eastern and South-Eastern Asia,Germany,57376
Eastern and South-Eastern Asia,France*,59754
Eastern and South-Eastern Asia,Finland*,577
Eastern and South-Eastern Asia,Europe and Northern America,774871
Eastern and South-Eastern Asia,EUROPE,427665
Eastern and South-Eastern Asia,Ethiopia,1823
Eastern and South-Eastern Asia,Eritrea,171
Eastern and South-Eastern Asia,Equatorial Guinea,602
Eastern and South-Eastern Asia,Egypt,3659
Eastern and South-Eastern Asia,Ecuador,807
Eastern and South-Eastern Asia,Eastern Europe,85177
Eastern and South-Eastern Asia,Eastern Asia,7355205
Eastern and South-Eastern Asia,Eastern and South-Eastern Asia,18020956
Eastern and South-Eastern Asia,Eastern Africa,19041
Eastern and South-Eastern Asia,Denmark*,1774
Eastern and South-Eastern Asia,Democratic Republic of the Congo,1091
Eastern and South-Eastern Asia,Dem. People's Republic of Korea,34095
Eastern and South-Eastern Asia,Czechia,19
Eastern and South-Eastern Asia,Cuba,614
Eastern and South-Eastern Asia,Côte d'Ivoire,588
Eastern and South-Eastern Asia,Congo,1263
Eastern and South-Eastern Asia,Colombia,3606
Eastern and South-Eastern Asia,"China, Taiwan Province of China",278880
Eastern and South-Eastern Asia,"China, Macao SAR",137988
Eastern and South-Eastern Asia,"China, Hong Kong SAR",484524
Eastern and South-Eastern Asia,China,5567122
Eastern and South-Eastern Asia,Chile,2107
Eastern and South-Eastern Asia,Central Asia,102456
Eastern and South-Eastern Asia,Central and Southern Asia,2122924
Eastern and South-Eastern Asia,Central America,5893
Eastern and South-Eastern Asia,Caribbean,1186
Eastern and South-Eastern Asia,Canada,56749
Eastern and South-Eastern Asia,Cameroon,3423
Eastern and South-Eastern Asia,Cambodia,444951
Eastern and South-Eastern Asia,Burundi,516
Eastern and South-Eastern Asia,Bulgaria,16
Eastern and South-Eastern Asia,Brunei Darussalam,16887
Eastern and South-Eastern Asia,Brazil,215041
Eastern and South-Eastern Asia,Bolivia (Plurinational State of),6454
Eastern and South-Eastern Asia,Bhutan,113
Eastern and South-Eastern Asia,Belgium,2445
Eastern and South-Eastern Asia,Belarus,1913
Eastern and South-Eastern Asia,Bangladesh,318236
Eastern and South-Eastern Asia,Azerbaijan,222
Eastern and South-Eastern Asia,Austria,1038
Eastern and South-Eastern Asia,Australia/New Zealand,75984
Eastern and South-Eastern Asia,Australia/New Zealand,75984
Eastern and South-Eastern Asia,Australia*,61688
Eastern and South-Eastern Asia,ASIA,20178047
Eastern and South-Eastern Asia,Argentina,10831
Eastern and South-Eastern Asia,Algeria,379
Eastern and South-Eastern Asia,AFRICA,57611
Eastern and South-Eastern Asia,Afghanistan,16504
Eastern Asia,Zimbabwe,2913
Eastern Asia,Zambia,1737
Eastern Asia,Yemen,4407
Eastern Asia,Western Europe,65364
Eastern Asia,Western Asia,16826
Eastern Asia,Western Africa,19042
Eastern Asia,Viet Nam,1214703
Eastern Asia,Venezuela (Bolivarian Republic of),5886
Eastern Asia,Uzbekistan,67884
Eastern Asia,Uruguay,0
Eastern Asia,Upper-middle-income countries,6131117
Eastern Asia,United States of America*,202513
Eastern Asia,United Republic of Tanzania,1967
Eastern Asia,United Kingdom*,55264
Eastern Asia,Ukraine*,13832
Eastern Asia,Uganda,917
Eastern Asia,Turkmenistan,1169
Eastern Asia,Türkiye,7805
Eastern Asia,Thailand,369670
Eastern Asia,Tajikistan,651
Eastern Asia,Syrian Arab Republic,2598
Eastern Asia,Switzerland,2877
Eastern Asia,Sweden,3247
Eastern Asia,Sudan,796
Eastern Asia,Sub-Saharan Africa,46779
Eastern Asia,Sri Lanka,67266
Eastern Asia,Spain*,7684
Eastern Asia,Southern Europe,22255
Eastern Asia,Southern Asia,479691
Eastern Asia,Southern Africa,6544
Eastern Asia,South-Eastern Asia,3540796
Eastern Asia,South America,296016
Eastern Asia,South Africa,6544
Eastern Asia,Somalia,638
Eastern Asia,Small Island Developing States (SIDS),26480
Eastern Asia,Slovakia,2
Eastern Asia,Singapore,25123
Eastern Asia,Serbia*,771
Eastern Asia,Senegal,1032
Eastern Asia,Saudi Arabia,276
Eastern Asia,Rwanda,1400
Eastern Asia,Russian Federation,64573
Eastern Asia,Romania,2212
Eastern Asia,Republic of Korea,476732
Eastern Asia,Portugal,2635
Eastern Asia,Poland,2567
Eastern Asia,Philippines,677355
Eastern Asia,Peru,49146
Eastern Asia,Paraguay,2201
Eastern Asia,Panama,800
Eastern Asia,Pakistan,42565
Eastern Asia,Others,358397
Eastern Asia,OCEANIA,47120
Eastern Asia,Norway*,398
Eastern Asia,Northern Europe,64413
Eastern Asia,NORTHERN AMERICA,256020
Eastern Asia,Northern Africa and Western Asia,22686
Eastern Asia,Northern Africa,5860
Eastern Asia,North Macedonia,2
Eastern Asia,No income group available,5886
Eastern Asia,Nigeria,8854
Eastern Asia,New Zealand*,10021
Eastern Asia,Netherlands*,5769
Eastern Asia,Nepal,240848
Eastern Asia,Myanmar,485005
Eastern Asia,Morocco,1026
Eastern Asia,More developed regions,610537
